index,time,S:Madeira__all,I1:Madeira__all,I2:Madeira__all,R1:Madeira__all,R2:Madeira__all,S1:Madeira__all,S2:Madeira__all,I12:Madeira__all,I21:Madeira__all,R:Madeira__all,obs_mean:MadeiraMildCases__ecdc__inc,obs_mean:MadeiraSevereCases__ecdc__inc,obs_real:MadeiraMildCases__ecdc__inc,obs_real:MadeiraSevereCases__ecdc__inc
2676,98,260144,2.06979e-07,1.65767,0.0165569,2912.81,0.0100199,2395.77,6.08526e-08,1.82778e-09,1848.07,9.00049,3.66344e-07,7.80824,0
2676,105,260148,4.27952e-07,1.64925,0.0161122,2843.28,0.010418,2464.8,5.82504e-08,3.49361e-09,1844.65,7.92747,3.15039e-07,9.51789,0.000463449
2676,112,260149,8.58059e-07,2.11211,0.0156814,2777.3,0.0108042,2531.97,7.31853e-08,6.80105e-09,1841.17,9.84859,3.87783e-07,12.0169,0.00437402
2676,119,260157,5.11976e-07,0.911925,0.0152615,2709.14,0.011179,2597.33,3.3958e-08,4.42835e-09,1837.78,4.94583,2.22175e-07,4.71052,0
2676,126,260170,0,0,0.0148504,2637.01,0.0115426,2660.8,0,4.43855e-10,1834.4,0.0237545,1.79981e-08,0.0406703,0.00184026
2676,132,260181,6.71739e-08,0,0.0145064,2575.91,0.0118456,2713.65,0,7.06425e-10,1831.54,1.75657e-11,2.3526e-09,0.000839708,0
2676,139,260194,5.944e-08,5.20513e-08,0.0141153,2506.41,0.0121891,2773.53,7.19627e-16,6.76166e-10,1828.21,4.28566e-07,2.99657e-09,0,0.000624766
2676,147,260209,4.99828e-08,5.04816e-08,0.0136812,2429.28,0.0125688,2839.69,4.81297e-16,5.85988e-10,1824.41,4.69884e-07,3.0083e-09,0,0
2676,154,260221,4.55925e-08,4.53875e-08,0.0133123,2363.74,0.0128902,2895.65,7.3333e-15,5.2005e-10,1821.09,3.72329e-07,2.36567e-09,0.00331435,0
2676,161,260234,4.0656e-08,4.06999e-08,0.0129533,2299.96,0.0132017,2949.86,0,4.92413e-10,1817.78,3.33103e-07,2.14267e-09,0.000946133,0.00207712
2676,168,260247,3.65703e-08,3.64817e-08,0.012604,2237.91,0.0135036,3002.37,1.36978e-14,4.0962e-10,1814.48,2.9874e-07,1.94461e-09,0.000982016,0
2676,175,260260,3.31586e-08,3.31771e-08,0.0122641,2177.53,0.0137962,3053.22,0,4.44892e-10,1811.18,2.7027e-07,1.78209e-09,0.00176076,0
2676,182,260273,3.05574e-08,3.04871e-08,0.0119334,2118.78,0.0140797,3102.46,3.82807e-14,2.90391e-10,1807.88,2.47705e-07,1.65399e-09,0.00366837,0.000295625
2676,189,260286,2.85813e-08,2.8597e-08,0.0116116,2061.62,0.0143544,3150.13,0,4.47864e-10,1804.6,2.30747e-07,1.56182e-09,0,0.0037007
2676,196,260298,2.73525e-08,2.73079e-08,0.0112984,2006,0.0146204,3196.27,4.66331e-14,2.61993e-10,1801.31,2.19219e-07,1.50297e-09,0,0
2676,203,260311,2.67097e-08,2.67129e-08,0.0109937,1951.88,0.0148781,3240.93,0,4.05316e-10,1798.04,2.12889e-07,1.47963e-09,0.00596157,0
2676,210,260324,2.67645e-08,2.6725e-08,0.0106972,1899.21,0.0151277,3284.15,7.00571e-14,2.72035e-10,1794.77,2.11633e-07,1.49018e-09,0.00149243,0.000782235
2676,217,260337,2.73931e-08,2.73921e-08,0.0104087,1847.97,0.0153694,3325.97,0,4.15085e-10,1791.51,2.15381e-07,1.53762e-09,0.00154148,0
2676,224,260349,2.87249e-08,2.86826e-08,0.010128,1798.12,0.0156033,3366.42,1.25324e-13,3.04036e-10,1788.25,2.24202e-07,1.62196e-09,0.00705879,0.00122995
2676,231,260362,3.0659e-08,3.0653e-08,0.00985489,1749.6,0.0158298,3405.54,0,4.74234e-10,1785,2.38173e-07,1.74755e-09,0.00251074,0
2676,236,260371,3.29256e-08,3.28953e-08,0.00966434,1715.75,0.0159871,3432.69,3.38307e-14,4.32518e-10,1782.68,1.84177e-07,1.35529e-09,0.00395455,0
2676,243,260383,3.56531e-08,3.56242e-08,0.00940375,1669.46,0.0162012,3469.62,0,5.22524e-10,1779.44,2.75115e-07,2.06858e-09,0,0
2676,250,260396,3.95755e-08,3.95232e-08,0.0091502,1624.42,0.0164083,3505.32,2.03103e-13,4.81262e-10,1776.2,3.03722e-07,2.3183e-09,0.000605677,0.000694712
2676,257,260409,4.42133e-08,4.41812e-08,0.00890352,1580.59,0.0166087,3539.82,0,7.67128e-10,1772.97,3.38465e-07,2.62573e-09,0.00505661,0.00314075
2676,264,260421,4.9685e-08,4.95925e-08,0.00866351,1537.95,0.0168025,3573.15,6.21648e-13,5.27522e-10,1769.75,3.7874e-07,2.98895e-09,0,0.00113929
2676,271,260434,5.57064e-08,5.5654e-08,0.00843,1496.46,0.01699,3605.35,0,1.03498e-09,1766.53,4.239e-07,3.40961e-09,0.00209412,0.00191233
2676,278,260446,6.23239e-08,6.21808e-08,0.00820281,1456.08,0.0171712,3636.45,1.14025e-12,6.28158e-10,1763.32,4.72388e-07,3.87927e-09,0.00482523,0.00126419
2676,285,260459,6.8974e-08,6.88993e-08,0.00798177,1416.8,0.0173464,3666.47,0,1.42019e-09,1760.11,5.21246e-07,4.38171e-09,0.00152465,0
2676,292,260471,7.54021e-08,7.51998e-08,0.00776672,1378.57,0.0175157,3695.45,1.91951e-12,6.79204e-10,1756.91,5.66336e-07,4.88659e-09,0,0
2676,303,260491,6.78047e-08,6.77282e-08,0.00744036,1320.58,0.0177702,3738.96,3.07763e-12,5.71683e-10,1751.89,7.42531e-07,7.3483e-09,0,0
2682,0,259272,6.62983e-06,44.1703,0.0186253,3773.08,0.00493381,2842.17,0,0,1370.56,0,0,0,0.00047769
2682,7,259252,0,0,0.0181983,3767.61,0.00532993,2920.62,0,0,1361.34,25.9548,7.01116e-07,26.0856,0
2682,14,259044,2.91693e-06,43.743,0.017774,3856.08,0.00571162,2999.09,9.50728e-07,3.07877e-08,1358.83,145,3.93513e-06,123.311,0
2682,21,258827,0,49.9992,0.0172945,3988.41,0.00608088,3080.03,7.78117e-07,0,1356.4,176.194,3.01185e-06,166.752,0.00322737
2682,28,258554,0,64.2252,0.0167122,4165.21,0.00643592,3164.15,1.05964e-06,0,1353.95,219.855,3.43607e-06,187.096,0
2682,35,258052,0,116.565,0.015815,4528.77,0.00675947,3253.72,1.99063e-06,0,1351.31,387.73,5.38131e-06,352.549,0.00125674
2682,42,257824,0,40.9386,0.0151061,4736.89,0.00707161,3350.58,4.31683e-07,0,1349.47,200.829,2.32429e-06,174.759,0.000344921
2682,49,257486,0,69.3925,0.0140217,4948.55,0.00734043,3451.17,1.51646e-06,0,1346.82,249.895,4.02282e-06,232.14,0.00796176
2682,56,257096,0,83.6053,0.0129418,5221.38,0.00757603,3556.74,1.6192e-06,0,1344.11,308.471,4.96631e-06,312.154,0.00230893
2682,63,256825,0,52.7629,0.0121415,5415.02,0.00780022,3667.76,9.30529e-07,0,1341.84,223.22,3.92109e-06,267.033,0
2682,70,256713,0,22.4428,0.0116327,5446.11,0.0080269,3781.04,4.71469e-07,0,1339.64,104.739,2.50589e-06,106.638,0.00178302
2682,77,256657,0,12.5427,0.011266,5401.67,0.0082534,3893.78,3.35025e-07,0,1337.19,56.9341,1.7984e-06,47.1728,0.00114516
2682,84,256607,2.45909e-07,12.142,0.0109695,5343.52,0.0084776,4005.01,3.49803e-07,2.86289e-09,1334.52,52.1429,1.80748e-06,56.8181,0.00230329
2682,91,256595,3.00329e-07,4.66963,0.0107029,5255.96,0.00869867,4114.58,1.43453e-07,4.34111e-09,1332.08,23.9433,9.17142e-07,22.3641,0
2682,98,256602,3.10007e-07,1.67952,0.010451,5146.62,0.00891539,4221.74,5.49652e-08,4.80679e-09,1329.64,8.95801,3.80949e-07,6.57167,0.00116225
2682,105,256611,6.53516e-07,1.64148,0.0102089,5035.56,0.00912676,4326.22,5.18269e-08,9.44059e-09,1327.13,7.83226,3.40274e-07,5.8698,0
2682,112,256618,1.32499e-06,2.07429,0.00997564,4928.95,0.00933238,4428.11,6.39111e-08,1.87138e-08,1324.56,9.66817,4.38992e-07,8.07267,0.000186212
2682,119,256631,8.05226e-07,0.904378,0.009746,4820.13,0.00953254,4527.47,2.89248e-08,1.21059e-08,1322.09,4.86002,2.55773e-07,5.87737,0.000747199
2682,126,256651,0,0,0.00951696,4707.37,0.00972743,4624.22,0,8.72068e-10,1319.66,0.0409178,2.08061e-08,0,0.00499333
2682,132,256667,8.6814e-08,0,0.00932441,4612.01,0.00989023,4705.04,0,1.5981e-09,1317.6,4.42385e-11,5.63452e-09,0,0.00219701
2682,139,256687,7.47997e-08,6.8361e-08,0.00910478,4503.19,0.0100753,4796.91,2.11406e-15,1.48356e-09,1315.2,5.17449e-07,6.94974e-09,0,0.00297488
2682,147,256709,6.37289e-08,6.39871e-08,0.00886006,4381.97,0.0102805,4898.81,3.04074e-15,1.29477e-09,1312.47,5.59827e-07,6.99691e-09,0,0.000739901
2682,154,256728,5.88216e-08,5.8373e-08,0.0086513,4278.58,0.0104548,4985.33,2.36283e-15,1.17274e-09,1310.08,4.46885e-07,5.56688e-09,0.00416654,0.00396131
2682,161,256747,5.32987e-08,5.3257e-08,0.00844745,4177.63,0.0106242,5069.43,2.08431e-15,1.11799e-09,1307.7,4.06007e-07,5.11736e-09,0,0
2682,168,256766,4.90677e-08,4.87284e-08,0.00824838,4079.06,0.0107888,5151.19,2.73284e-15,9.49605e-10,1305.32,3.7174e-07,4.73857e-09,0,0
2682,175,256786,4.56421e-08,4.56283e-08,0.00805399,3982.81,0.0109488,5230.64,8.23911e-16,1.06079e-09,1302.95,3.44984e-07,4.45311e-09,0.000371507,0.00305273
2682,182,256805,4.34405e-08,4.32187e-08,0.00786417,3888.84,0.0111043,5307.86,2.97484e-15,8.26689e-10,1300.58,3.25763e-07,4.25684e-09,0,0.00311748
2682,189,256824,4.20372e-08,4.1959e-08,0.00767883,3797.09,0.0112553,5382.89,9.3371e-16,9.92847e-10,1298.22,3.13798e-07,4.15408e-09,0,0.00149882
2682,196,256843,4.17408e-08,4.15614e-08,0.00749785,3707.5,0.0114021,5455.79,2.92927e-15,8.16588e-10,1295.86,3.08936e-07,4.14314e-09,0,0
2682,203,256862,4.22529e-08,4.21528e-08,0.00732115,3620.02,0.0115446,5526.61,1.02297e-15,1.01633e-09,1293.5,3.11026e-07,4.22787e-09,0.00202991,0.00222965
2682,210,256881,4.38442e-08,4.36556e-08,0.00714861,3534.61,0.0116831,5595.39,3.22829e-15,8.78248e-10,1291.15,3.2012e-07,4.41109e-09,0.0032646,0
2682,217,256900,4.62799e-08,4.61497e-08,0.00698016,3451.21,0.0118175,5662.18,1.07842e-15,1.14808e-09,1288.8,3.36244e-07,4.69947e-09,0,0
2682,224,256919,4.98489e-08,4.96092e-08,0.0068157,3369.78,0.011948,5727.04,3.96101e-15,1.01419e-09,1286.46,3.59635e-07,5.09993e-09,0,0
2682,231,256938,5.43056e-08,5.41206e-08,0.00665514,3290.28,0.0120747,5790.01,1.05915e-15,1.40761e-09,1284.12,3.90355e-07,5.62104e-09,0,0
2682,236,256951,5.95772e-08,5.92916e-08,0.00654279,3234.64,0.0121629,5833.85,3.23763e-15,1.36456e-09,1282.45,3.09364e-07,4.45665e-09,0.00221683,0
2682,243,256970,6.45014e-08,6.42061e-08,0.00638871,3158.32,0.0122833,5893.68,2.10149e-15,1.65982e-09,1280.12,4.6162e-07,6.83849e-09,0,0
2682,250,256989,7.19061e-08,7.14244e-08,0.00623829,3083.8,0.0124001,5951.74,6.48968e-15,1.5107e-09,1277.79,5.10693e-07,7.70377e-09,0.00165826,0.00453547
2682,257,257007,7.9984e-08,7.95762e-08,0.00609145,3011.04,0.0125134,6008.07,6.90715e-16,2.26738e-09,1275.47,5.66119e-07,8.71275e-09,0,0.00255988
2682,264,257026,8.87177e-08,8.79892e-08,0.00594811,2939.99,0.0126233,6062.71,1.01789e-14,1.8108e-09,1273.15,6.2446e-07,9.82441e-09,0,0
2682,271,257045,9.71695e-08,9.66256e-08,0.00580818,2870.63,0.0127299,6115.71,4.50714e-16,2.92431e-09,1270.83,6.80573e-07,1.09728e-08,0,0
2682,278,257063,1.04797e-07,1.03892e-07,0.00567157,2802.9,0.0128332,6167.1,1.40604e-14,2.09959e-09,1268.52,7.29057e-07,1.20784e-08,0.00360104,0
2682,285,257082,1.11185e-07,1.10706e-07,0.00553819,2736.76,0.0129334,6216.92,3.79582e-15,3.2796e-09,1266.21,7.60149e-07,1.2974e-08,0,0.00142511
2682,292,257101,1.14312e-07,1.14104e-07,0.00540792,2672.19,0.0130304,6265.21,8.74217e-15,3.1355e-09,1263.91,7.69502e-07,1.3566e-08,0.00318188,0
2682,303,257130,8.15725e-08,8.47188e-08,0.00520913,2573.79,0.0131769,6338.1,7.73057e-15,2.45271e-09,1260.3,7.64834e-07,1.6302e-08,0,0
2688,0,259097,3.56339e-05,39.2748,0.0825116,2171.56,0.00836786,2673.35,0,0,3320.86,0,0,0.00185326,0
2688,7,259038,7.41047e-06,10.8786,0.0805275,2218.14,0.0102732,2720.53,1.13884e-07,1.4831e-09,3314.86,15.7384,1.84033e-06,11.5769,0
2688,14,258246,7.39529e-05,180.062,0.0786945,2792.26,0.0121016,2774.68,6.75746e-06,5.53121e-07,3308.64,140.626,2.41688e-05,117.017,0.00179236
2688,21,257415,9.20678e-06,213.492,0.0766227,3526.95,0.0138827,2843.92,2.89884e-06,0,3302.7,179.864,8.88427e-06,199.937,0.00215925
2688,28,256399,0,263.034,0.0735595,4411.28,0.0155701,2931.9,4.55183e-06,0,3296.72,220.533,9.75098e-06,238.974,0.00474379
2688,35,254568,0,449.913,0.0684306,5945.13,0.0170511,3048.49,9.73245e-06,0,3290.22,371.356,1.67078e-05,296.621,0.0022016
2688,42,253646,0,229.116,0.0647399,6946.67,0.0184746,3195.14,1.54973e-06,0,3285.3,228.753,6.71574e-06,207.909,0.0006463
2688,49,252420,0,276.379,0.0579639,7960.78,0.0195812,3365.97,7.66623e-06,0,3279.02,246.268,1.25026e-05,250.117,0.000527725
2688,56,250990,0,325.627,0.0505872,9152.4,0.0203991,3562.02,8.63927e-06,0,3272.25,293.238,1.57363e-05,296.886,0
2688,63,249978,0,228.262,0.0454129,10046.9,0.0211508,3782.71,4.39079e-06,0,3266.46,223.047,1.15058e-05,205.481,0.00312799
2688,70,249536,0,106.268,0.042148,10380.9,0.0219252,4017.49,1.92637e-06,0,3261.18,111.893,7.64339e-06,105.349,0.00339901
2688,77,249304,0,54.8161,0.0396822,10432,0.0226786,4255.99,1.73755e-06,0,3255.37,57.9607,7.13091e-06,61.7029,0.000137624
2688,84,249084,0,47.7056,0.0376081,10427.7,0.0233889,4493.66,2.37205e-06,0,3248.75,48.3862,9.38572e-06,47.49,0
2688,91,249005,0,21.0753,0.0363463,10302.8,0.0241597,4730.05,1.1061e-06,0,3242.8,23.6746,5.34084e-06,19.8492,0.00258696
2688,98,248996,0,7.60626,0.0353606,10099.3,0.0249439,4962.08,5.49215e-07,0,3236.9,8.9975,2.88217e-06,12.3678,0
2688,105,248994,1.09042e-07,6.29003,0.03447,9882.74,0.0257179,5188.24,5.51195e-07,1.75916e-09,3230.76,6.78612,2.57489e-06,5.92643,0.00154012
2688,112,248992,2.77784e-07,7.30327,0.0336245,9669.99,0.0264751,5408.56,6.5669e-07,4.77848e-09,3224.46,7.53409,2.88283e-06,6.37616,0.002663
2688,119,249007,2.17771e-07,3.52165,0.032785,9449.6,0.027209,5623.85,3.27984e-07,4.0928e-09,3218.43,4.022,1.62779e-06,4.44435,0
2688,126,249038,3.40327e-08,0.0884147,0.0319596,9217.06,0.0279217,5833.83,1.63716e-08,9.72274e-10,3212.65,0.337721,2.13055e-07,0.471742,0.0014181
2688,132,249067,3.97525e-08,0.00164566,0.0312708,9018.41,0.0285172,6009.03,4.60817e-10,1.00277e-09,3207.64,0.00273921,5.07453e-09,0,0.0011248
2688,139,249100,4.00115e-08,1.26357e-05,0.030486,8792.05,0.0291934,6208.07,6.333e-12,1.02492e-09,3201.81,3.95096e-05,4.0535e-09,0.00268953,0
2688,147,249138,3.84213e-08,3.49543e-07,0.0296132,8540.29,0.0299423,6428.66,8.31356e-14,1.00133e-09,3195.16,8.30369e-07,4.54215e-09,0,0
2688,154,249171,3.68647e-08,7.28586e-08,0.0288701,8325.93,0.0305773,6615.81,9.37218e-15,9.74847e-10,3189.35,1.22192e-07,3.86941e-09,0,0.000393919
2688,161,249204,3.42813e-08,3.73193e-08,0.0281456,8116.94,0.0311939,6797.62,4.56569e-15,9.30104e-10,3183.55,6.77327e-08,3.69896e-09,0.00673995,0.00350728
2688,168,249237,3.20671e-08,3.18009e-08,0.0274393,7913.21,0.0317924,6974.24,4.05972e-15,8.92928e-10,3177.76,5.77823e-08,3.54056e-09,0,0.000843353
2688,175,249270,3.04539e-08,2.99146e-08,0.0267507,7714.58,0.0323735,7145.79,3.87303e-15,8.68918e-10,3171.98,5.41291e-08,3.43217e-09,0.000734806,0.000921432
2688,182,249302,2.94247e-08,2.88885e-08,0.0260793,7520.94,0.0329374,7312.41,3.77635e-15,8.59224e-10,3166.21,5.20219e-08,3.37955e-09,0.00280229,0
2688,189,249335,2.89442e-08,2.84149e-08,0.0254249,7332.17,0.0334847,7474.22,3.84822e-15,8.64036e-10,3160.45,5.09303e-08,3.38344e-09,0,0.000587369
2688,196,249368,2.89924e-08,2.8454e-08,0.0247868,7148.13,0.0340158,7631.33,3.79071e-15,8.83404e-10,3154.71,5.07681e-08,3.4454e-09,0.0025809,0
2688,203,249400,2.95658e-08,2.89994e-08,0.0241648,6968.7,0.034531,7783.88,4.11853e-15,9.19914e-10,3148.97,5.15188e-08,3.56859e-09,0,0.000527338
2688,210,249433,3.06828e-08,3.00639e-08,0.0235583,6793.79,0.0350308,7931.97,4.03813e-15,9.68809e-10,3143.25,5.31982e-08,3.75808e-09,0.00434382,0
2688,217,249465,3.23653e-08,3.1676e-08,0.0229672,6623.26,0.0355156,8075.72,4.74368e-15,1.04959e-09,3137.53,5.58531e-08,4.02109e-09,0,0
2688,224,249498,3.46922e-08,3.38826e-08,0.0223908,6457.02,0.0359857,8215.24,4.54024e-15,1.12908e-09,3131.82,5.95619e-08,4.36722e-09,0,0.00095009
2688,231,249530,3.76953e-08,3.67501e-08,0.0218289,6294.94,0.0364416,8350.63,5.74231e-15,1.26915e-09,3126.13,6.44403e-08,4.80953e-09,0,0.000804724
2688,236,249553,4.04063e-08,3.9306e-08,0.0214363,6181.67,0.0367587,8444.88,5.74465e-15,1.36266e-09,3122.07,4.98242e-08,3.77269e-09,0.00138825,0.002849
2688,243,249586,4.48463e-08,4.34877e-08,0.0208984,6026.51,0.0371909,8573.44,6.52705e-15,1.53864e-09,3116.39,7.60327e-08,5.84376e-09,0.00236316,0.00401214
2688,250,249618,5.04068e-08,4.86868e-08,0.020374,5875.24,0.0376099,8698.16,7.26693e-15,1.75156e-09,3110.72,8.50238e-08,6.64436e-09,0.00584821,0.00109694
2688,257,249650,5.72662e-08,5.50538e-08,0.0198629,5727.77,0.0380158,8819.13,8.37093e-15,2.02099e-09,3105.07,9.60902e-08,7.63335e-09,0.00514019,0.0024293
2688,264,249682,6.57148e-08,6.28169e-08,0.0193645,5584,0.0384092,8936.45,9.61562e-15,2.34931e-09,3099.42,1.09637e-07,8.85221e-09,0.00374484,0.000201631
2688,271,249714,7.61161e-08,7.22643e-08,0.0188788,5443.84,0.0387902,9050.21,1.12423e-14,2.74258e-09,3093.79,1.26175e-07,1.03541e-08,0,0.00407103
2688,278,249746,8.88865e-08,8.37393e-08,0.0184052,5307.2,0.0391592,9160.5,1.29787e-14,3.2755e-09,3088.16,1.46336e-07,1.22058e-08,0.00486309,0.00428574
2688,285,249778,1.04615e-07,9.76257e-08,0.0179437,5173.99,0.0395165,9267.4,1.56326e-14,3.83898e-09,3082.55,1.70773e-07,1.44784e-08,0.00534825,0
2688,292,249810,1.23667e-07,1.14283e-07,0.0174937,5044.12,0.0398624,9371.01,1.7916e-14,4.6795e-09,3076.94,2.00133e-07,1.7249e-08,0.00236488,0
2688,303,249860,1.52122e-07,1.39583e-07,0.0168095,4846.59,0.0403837,9527.37,2.26098e-14,5.86295e-09,3068.15,3.60348e-07,3.16489e-08,0,0
2694,0,258018,2.82577e-05,33.7685,0.0130711,2886.76,0.00111979,2650.96,0,0,3712.1,0,0,0.00289418,0.00529926
2694,7,258010,0,0,0.0128804,2895.79,0.0013362,2695.09,0,0,3700.63,19.2228,3.71232e-07,16.9003,0.00551725
2694,14,257812,3.30216e-05,43.1104,0.0127644,3013.75,0.00154797,2739.67,2.51406e-07,3.47436e-07,3693.86,145,2.35368e-06,148.186,0.00337453
2694,21,257603,2.49955e-05,50.0525,0.0125982,3174.57,0.00175621,2786.72,2.69232e-07,1.88569e-07,3687.17,174.792,1.92298e-06,179.543,0.00130428
2694,28,257339,1.02359e-05,63.7009,0.0123138,3382.33,0.00195823,2836.73,3.96417e-07,5.33709e-08,3680.46,219.003,1.81385e-06,271.657,0
2694,35,256850,0,115.57,0.0118288,3771.39,0.00214774,2891.41,8.02174e-07,0,3673.53,385.683,2.43588e-06,369.2,0.00467291
2694,42,256630,0,41.1132,0.0114034,4011.17,0.00233255,2952.14,2.96076e-07,0,3667.45,198.633,9.46822e-07,196.943,0.00403344
2694,49,256299,0,68.8756,0.0109106,4257.21,0.00250424,3016.33,5.97467e-07,0,3660.54,249.348,1.72728e-06,216.213,0
2694,56,255922,0,83.3136,0.0104185,4558.28,0.00266408,3084.84,7.12769e-07,0,3653.53,306.561,2.42282e-06,345.364,0
2694,63,255659,0,52.7908,0.0100237,4785.03,0.00281842,3158.05,4.59753e-07,0,3647.01,221.744,1.99102e-06,207.772,0.00220106
2694,70,255551,0,22.5518,0.00975628,4853.94,0.0029732,3233.61,2.24677e-07,0,3640.58,104.387,1.17038e-06,95.1119,0
2694,77,255499,5.33054e-08,12.6316,0.00955135,4847.14,0.00312747,3309.4,1.42095e-07,4.70818e-10,3633.93,56.8302,7.50544e-07,61.1034,0
2694,84,255452,3.8152e-07,12.2533,0.00937939,4825.49,0.00328058,3384.71,1.43556e-07,4.5527e-09,3627.06,52.0641,7.29941e-07,56.9635,0.00268386
2694,91,255443,3.33242e-07,4.75731,0.00920585,4774.23,0.00343038,3459.36,6.03185e-08,4.29003e-09,3620.44,23.9027,3.77782e-07,18.5261,0
2694,98,255453,2.89754e-07,1.71156,0.0090373,4700.47,0.00357749,3532.8,2.28181e-08,3.84146e-09,3613.83,8.95075,1.59141e-07,8.60424,0.00281085
2694,105,255465,5.8191e-07,1.66965,0.00887445,4623.75,0.00372178,3604.8,2.16539e-08,7.11409e-09,3607.17,7.82909,1.50095e-07,11.9774,0.0046319
2694,112,255474,1.16147e-06,2.10949,0.00871696,4550.22,0.00386302,3675.4,2.71559e-08,1.38371e-08,3600.45,9.66878,2.06247e-07,6.94544,0.00237536
2694,119,255489,7.04345e-07,0.927106,0.00856069,4473.47,0.00400131,3744.64,1.2554e-08,8.87891e-09,3593.83,4.85965,1.25279e-07,4.67269,0.00173696
2694,126,255511,0,0,0.00840319,4391.75,0.00413674,3812.42,0,5.77067e-10,3587.27,0.0397655,1.07562e-08,0,0.00124452
2694,132,255529,7.16618e-08,0,0.00827004,4322.06,0.00425054,3869.32,0,1.09135e-09,3581.68,3.93839e-11,3.72503e-09,0.0053779,0
2694,139,255550,6.37691e-08,5.77736e-08,0.00811744,4242.15,0.00438068,3934.34,4.9665e-16,1.02796e-09,3575.17,4.35036e-07,4.62787e-09,0,0
2694,147,255575,5.43723e-08,5.47466e-08,0.00794645,4152.63,0.00452601,4006.87,1.1472e-15,8.96533e-10,3567.74,4.72798e-07,4.6673e-09,0,0.000550092
2694,154,255596,4.98746e-08,4.94059e-08,0.00779977,4075.85,0.00465026,4068.81,1.2333e-15,8.09593e-10,3561.25,3.74793e-07,3.68836e-09,0,0.000645925
2694,161,255617,4.49954e-08,4.49744e-08,0.00765578,4000.49,0.00477183,4129.36,0,7.64791e-10,3554.78,3.39271e-07,3.37638e-09,0.000137211,0
2694,168,255639,4.14324e-08,4.10948e-08,0.00751443,3926.53,0.00489079,4188.54,2.62089e-15,6.42728e-10,3548.31,3.1003e-07,3.11727e-09,0,0.00369175
2694,175,255660,3.84345e-08,3.8451e-08,0.00737568,3853.93,0.00500717,4246.39,0,7.45185e-10,3541.86,2.87493e-07,2.92476e-09,0.00444409,0
2694,182,255681,3.66704e-08,3.6416e-08,0.00723949,3782.67,0.00512102,4302.91,3.71621e-15,5.22211e-10,3535.42,2.71452e-07,2.79216e-09,0.0014041,0
2694,189,255702,3.54454e-08,3.53902e-08,0.0071058,3712.74,0.0052324,4358.15,0,6.86495e-10,3528.99,2.61649e-07,2.72414e-09,0,0
2694,196,255723,3.52955e-08,3.50903e-08,0.00697459,3644.09,0.00534134,4412.12,4.22998e-15,5.21364e-10,3522.57,2.57946e-07,2.71737e-09,0,0.00329414
2694,203,255744,3.57466e-08,3.56649e-08,0.0068458,3576.71,0.0054479,4464.84,0,6.9826e-10,3516.17,2.60162e-07,2.77534e-09,0,0.00327519
2694,210,255765,3.72175e-08,3.70073e-08,0.0067194,3510.58,0.00555212,4516.35,5.4476e-15,5.64705e-10,3509.78,2.68412e-07,2.8989e-09,0,0.00680404
2694,217,255786,3.93457e-08,3.92322e-08,0.00659534,3445.68,0.00565405,4566.66,0,7.88697e-10,3503.39,2.8267e-07,3.09327e-09,0,0
2694,224,255807,4.25396e-08,4.22798e-08,0.00647359,3381.97,0.00575372,4615.8,7.80154e-15,6.54552e-10,3497.02,3.0327e-07,3.36258e-09,0,0.00108381
2694,231,255828,4.64505e-08,4.62809e-08,0.0063541,3319.44,0.00585118,4663.79,0,9.69682e-10,3490.66,3.30243e-07,3.71349e-09,0.000454483,0
2694,236,255843,5.09128e-08,5.06358e-08,0.00627013,3275.48,0.00591946,4697.37,2.46825e-15,9.37693e-10,3486.13,2.61526e-07,2.94567e-09,0.00433619,0.00261815
2694,243,255864,5.55592e-08,5.52658e-08,0.00615444,3214.92,0.00601323,4743.44,0,1.13715e-09,3479.79,3.9303e-07,4.53374e-09,0,0.00153171
2694,250,255885,6.22216e-08,6.17543e-08,0.00604092,3155.48,0.00610489,4788.41,1.0122e-14,1.07319e-09,3473.46,4.37109e-07,5.12423e-09,0.00189078,0
2694,257,255905,6.94543e-08,6.9098e-08,0.00592953,3097.14,0.0061945,4832.3,0,1.69324e-09,3467.15,4.87653e-07,5.81802e-09,0.00223665,0
2694,264,255926,7.78823e-08,7.70913e-08,0.00582023,3039.88,0.00628209,4875.15,2.5073e-14,1.17246e-09,3460.84,5.41868e-07,6.59003e-09,0.00205342,0
2694,271,255947,8.57628e-08,8.52554e-08,0.00571297,2983.67,0.0063677,4916.96,0,2.21836e-09,3454.55,5.96473e-07,7.4084e-09,0,0
2694,278,255967,9.39525e-08,9.29078e-08,0.00560772,2928.51,0.00645136,4957.76,3.65154e-14,1.37246e-09,3448.27,6.46467e-07,8.2166e-09,0.000298628,0.00119963
2694,285,255988,1.00195e-07,9.96896e-08,0.00550442,2874.36,0.00653312,4997.56,0,2.6145e-09,3442,6.84529e-07,8.92132e-09,7.44118e-05,0
2694,292,256009,1.0484e-07,1.04111e-07,0.00540303,2821.22,0.006613,5036.4,3.46762e-14,1.63048e-09,3435.74,7.04932e-07,9.43486e-09,0.00236969,0
2694,303,256041,7.80566e-08,8.04134e-08,0.00524723,2739.68,0.00673484,5095.49,4.63854e-14,1.36526e-09,3425.93,7.39719e-07,1.14741e-08,0.0067408,0.000358791
